園代碼,園名,學年度,資料表,指標,資料類別,數值,前一年數值,YoY變化額,YoY變化率,歷史均值,歷史標準差,移動平均_近3年,Zscore
N02,山北,111,附表三,郵資-執行率,非收支,93.0,66.0,27.0,0.4090909090909091,79.5,19.091883092036785,79.5,0.7071067811865475
N02,山北,112,附表三,郵資-執行率,非收支,21.0,93.0,-72.0,-0.7741935483870968,60.0,36.373066958946424,60.0,-1.0722219284950192
N02,山北,113,附表三,郵資-執行率,非收支,68.0,21.0,47.0,2.238095238095238,62.0,29.966648127543394,60.666666666666664,0.20022259327979997
N02,山北,110,附表三,郵資-決算數,非收支,4750.0,,,,4750.0,,4750.0,
N02,山北,111,附表三,郵資-決算數,非收支,6702.0,4750.0,1952.0,0.4109473684210526,5726.0,1380.2724368761408,5726.0,0.7071067811865476
N02,山北,112,附表三,郵資-決算數,非收支,1524.0,6702.0,-5178.0,-0.7726051924798567,4325.333333333333,2614.9908858987123,4325.333333333333,-1.0712593104777033
N02,山北,113,附表三,郵資-決算數,非收支,4865.0,1524.0,3341.0,2.192257217847769,4460.25,2152.114057541251,4363.666666666667,0.18807088712687425
N02,山北,110,附表三,雜支-執行率,非收支,9.0,,,,9.0,,9.0,
N02,山北,111,附表三,雜支-執行率,非收支,8.0,9.0,-1.0,-0.1111111111111111,8.5,0.7071067811865476,8.5,-0.7071067811865475
N02,山北,112,附表三,雜支-執行率,非收支,14.0,8.0,6.0,0.75,10.333333333333334,3.214550253664318,10.333333333333334,1.1406468642034677
N02,山北,113,附表三,雜支-執行率,非收支,11.0,14.0,-3.0,-0.21428571428571427,10.5,2.6457513110645903,11.0,0.18898223650461363
N02,山北,110,附表三,雜支-決算數,非收支,3850.0,,,,3850.0,,3850.0,
N02,山北,111,附表三,雜支-決算數,非收支,3120.0,3850.0,-730.0,-0.18961038961038962,3485.0,516.1879502661797,3485.0,-0.7071067811865476
N02,山北,112,附表三,雜支-決算數,非收支,6095.0,3120.0,2975.0,0.9535256410256411,4355.0,1550.4596092771976,4355.0,1.1222478738489443
N02,山北,113,附表三,雜支-決算數,非收支,4794.0,6095.0,-1301.0,-0.21345365053322396,4464.75,1284.8334198123378,4669.666666666667,0.2562589008994568
N02,山北,113,附表三,電話費(含ADSL)-執行率,非收支,67.0,,,,67.0,,67.0,
N02,山北,113,附表三,電話費(含ADSL)-決算數,非收支,30230.0,,,,30230.0,,30230.0,
N02,山北,110,附表三,電話費(含網路)-執行率,非收支,66.0,,,,66.0,,66.0,
N02,山北,111,附表三,電話費(含網路)-執行率,非收支,66.0,66.0,0.0,0.0,66.0,0.0,66.0,
N02,山北,110,附表三,電話費(含網路)-決算數,非收支,29553.0,,,,29553.0,,29553.0,
N02,山北,111,附表三,電話費(含網路)-決算數,非收支,29859.0,29553.0,306.0,0.010354278753426049,29706.0,216.37467504308356,29706.0,0.7071067811865475
N02,山北,112,附表三,電話費（含 ADSL）-執行率,非收支,66.0,,,,66.0,,66.0,
N02,山北,112,附表三,電話費（含 ADSL）-決算數,非收支,29727.0,,,,29727.0,,29727.0,
N02,山北,110,附表三,電費-執行率,非收支,77.0,,,,77.0,,77.0,
N02,山北,111,附表三,電費-執行率,非收支,101.0,77.0,24.0,0.3116883116883117,89.0,16.97056274847714,89.0,0.7071067811865476
N02,山北,112,附表三,電費-執行率,非收支,92.0,101.0,-9.0,-0.0891089108910891,90.0,12.12435565298214,90.0,0.1649572197684645
N02,山北,113,附表三,電費-執行率,非收支,93.0,92.0,1.0,0.010869565217391304,90.75,10.012492197250394,95.33333333333333,0.22471927624751503
N02,山北,110,附表三,電費-決算數,非收支,156603.0,,,,156603.0,,156603.0,
N02,山北,111,附表三,電費-決算數,非收支,206946.0,156603.0,50343.0,0.3214689373766786,181774.5,35597.876685274365,181774.5,0.7071067811865475
N02,山北,112,附表三,電費-決算數,非收支,210502.0,206946.0,3556.0,0.01718322654218975,191350.33333333334,30144.554472297867,191350.33333333334,0.6353275741483121
N02,山北,113,附表三,電費-決算數,非收支,213390.0,210502.0,2888.0,0.01371958461202269,196860.25,26967.25488903162,210279.33333333334,0.6129563453165245
N02,山北,110,附表三,餐點費-執行率,非收支,85.0,,,,85.0,,85.0,
N02,山北,111,附表三,餐點費-執行率,非收支,88.0,85.0,3.0,0.03529411764705882,86.5,2.1213203435596424,86.5,0.7071067811865476
N02,山北,112,附表三,餐點費-執行率,非收支,83.0,88.0,-5.0,-0.056818181818181816,85.33333333333333,2.516611478423582,85.33333333333333,-0.9271726499455293
N02,山北,113,附表三,餐點費-執行率,非收支,79.0,83.0,-4.0,-0.04819277108433735,83.75,3.774917217635373,83.33333333333333,-1.2583057392117922
N02,山北,110,附表三,餐點費-決算數,非收支,956269.0,,,,956269.0,,956269.0,
N02,山北,111,附表三,餐點費-決算數,非收支,985112.0,956269.0,28843.0,0.030162015081530408,970690.5,20395.08088976359,970690.5,0.7071067811865475
N02,山北,112,附表三,餐點費-決算數,非收支,1076001.0,985112.0,90889.0,0.09226260567326355,1005794.0,62487.97323485536,1005794.0,1.1235281985564387
N02,山北,113,附表三,餐點費-決算數,非收支,981232.0,1076001.0,-94769.0,-0.08807519695613666,999653.5,52478.44789689065,1014115.0,-0.3510298177300224
N02,山北,112,附表二,事務機器耗材-差異率,非收支,61.0,,,,61.0,,61.0,
N02,山北,113,附表二,事務機器耗材-差異率,非收支,-59.0,61.0,-120.0,-1.9672131147540983,1.0,84.8528137423857,1.0,-0.7071067811865475
N02,山北,112,附表二,事務機器耗材-決算數,非收支,23573.0,,,,23573.0,,23573.0,
N02,山北,113,附表二,事務機器耗材-決算數,非收支,24424.0,23573.0,851.0,0.03610062359479065,23998.5,601.7478707897519,23998.5,0.7071067811865476
N02,山北,110,附表二,五日未上課退費-差異率,非收支,,,,,,,,
N02,山北,111,附表二,五日未上課退費-差異率,非收支,,,,,,,,
N02,山北,110,附表二,五日未上課退費-決算數,非收支,-83589.0,,,,-83589.0,,-83589.0,
N02,山北,111,附表二,五日未上課退費-決算數,非收支,-84053.0,-83589.0,-464.0,-0.005550969625189917,-83821.0,328.09754647055803,-83821.0,-0.7071067811865476
N02,山北,110,附表二,人事費-差異率,非收支,90.0,,,,90.0,,90.0,
N02,山北,111,附表二,人事費-差異率,非收支,91.0,90.0,1.0,0.011111111111111112,90.5,0.7071067811865476,90.5,0.7071067811865475
N02,山北,112,附表二,人事費-差異率,非收支,7.0,91.0,-84.0,-0.9230769230769231,62.666666666666664,48.21134029803915,62.666666666666664,-1.1546384382292467
N02,山北,112,附表二,人事費-差異率,非收支,4.0,91.0,-87.0,-0.9560439560439561,48.0,49.09175083453431,34.0,-0.8962809280993815
N02,山北,113,附表二,人事費-差異率,非收支,-10.0,7.0,-17.0,-2.4285714285714284,36.4,49.80261037335292,0.3333333333333333,-0.9316780717346996
N02,山北,113,附表二,人事費-差異率,非收支,-10.0,4.0,-14.0,-3.5,28.666666666666668,48.40523387678926,-5.333333333333333,-0.7988116897666242
N02,山北,113,附表二,人事費-差異率,非收支,-8.0,7.0,-15.0,-2.142857142857143,23.428571428571427,46.31003182485462,-9.333333333333334,-0.678655794222618
N02,山北,113,附表二,人事費-差異率,非收支,-8.0,4.0,-12.0,-3.0,19.5,44.29124389441197,-8.666666666666666,-0.6208902162594163
N02,山北,110,附表二,人事費-決算數,非收支,6971731.0,,,,6971731.0,,6971731.0,
N02,山北,111,附表二,人事費-決算數,非收支,7286602.0,6971731.0,314871.0,0.04516396286661089,7129166.5,222647.4192989894,7129166.5,0.7071067811865476
N02,山北,112,附表二,人事費-決算數,非收支,9157815.0,7286602.0,1871213.0,0.2568018673175782,7805382.666666667,1181774.4492263882,7805382.666666667,1.144408168765758
N02,山北,112,附表二,人事費-決算數,非收支,8680822.0,7286602.0,1394220.0,0.19134021591957404,8024242.5,1059556.0733075903,8375079.666666667,0.6196741414075159
N02,山北,113,附表二,人事費-決算數,非收支,9040242.0,9157815.0,-117573.0,-0.012838542818346952,8227442.4,1023936.180219402,8959626.333333334,0.7937990821125576
N02,山北,113,附表二,人事費-決算數,非收支,9040242.0,8680822.0,359420.0,0.04140391313172877,8362909.0,974096.2166147652,8920435.333333334,0.695345068019981
N02,山北,113,附表二,人事費-決算數,非收支,8524181.0,9157815.0,-633634.0,-0.06919052197494709,8385947.857142857,891310.863422601,8868221.666666666,0.15508970947165676
N02,山北,113,附表二,人事費-決算數,非收支,8524181.0,8680822.0,-156641.0,-0.01804448933522655,8403227.0,826639.5123019809,8696201.333333334,0.1463201289074289
N02,山北,110,附表二,代課費及廚工代班費-差異率,非收支,69.0,,,,69.0,,69.0,
N02,山北,111,附表二,代課費及廚工代班費-差異率,非收支,95.0,69.0,26.0,0.37681159420289856,82.0,18.384776310850235,82.0,0.7071067811865476
N02,山北,110,附表二,代課費及廚工代班費-決算數,非收支,154504.0,,,,154504.0,,154504.0,
N02,山北,111,附表二,代課費及廚工代班費-決算數,非收支,212350.0,154504.0,57846.0,0.3743980738362761,183427.0,40903.298864517026,183427.0,0.7071067811865476
N02,山北,112,附表二,保全-差異率,非收支,53.0,,,,53.0,,53.0,
N02,山北,113,附表二,保全-差異率,非收支,-19.0,53.0,-72.0,-1.3584905660377358,17.0,50.91168824543142,17.0,-0.7071067811865476
N02,山北,112,附表二,保全-決算數,非收支,37275.0,,,,37275.0,,37275.0,
N02,山北,113,附表二,保全-決算數,非收支,64513.0,37275.0,27238.0,0.7307310529845741,50894.0,19260.17450595918,50894.0,0.7071067811865476
N02,山北,110,附表二,保險費-差異率,非收支,100.0,,,,100.0,,100.0,
N02,山北,111,附表二,保險費-差異率,非收支,164.0,100.0,64.0,0.64,132.0,45.254833995939045,132.0,0.7071067811865475
N02,山北,110,附表二,保險費-決算數,非收支,12978.0,,,,12978.0,,12978.0,
N02,山北,111,附表二,保險費-決算數,非收支,21300.0,12978.0,8322.0,0.6412390198797966,17139.0,5884.542633034448,17139.0,0.7071067811865476
N02,山北,112,附表二,修繕購置費-差異率,非收支,15.0,,,,15.0,,15.0,
N02,山北,113,附表二,修繕購置費-差異率,非收支,140.0,15.0,125.0,8.333333333333334,77.5,88.38834764831844,77.5,0.7071067811865475
N02,山北,112,附表二,修繕購置費-決算數,非收支,107677.0,,,,107677.0,,107677.0,
N02,山北,113,附表二,修繕購置費-決算數,非收支,288508.0,107677.0,180831.0,1.6793837123991195,198092.5,127866.82634874458,198092.5,0.7071067811865475
N02,山北,110,附表二,健康檢查-差異率,非收支,,,,,,,,
N02,山北,111,附表二,健康檢查-差異率,非收支,9.0,,,,9.0,,9.0,
N02,山北,110,附表二,健康檢查-決算數,非收支,,,,,,,,
N02,山北,111,附表二,健康檢查-決算數,非收支,1130.0,,,,1130.0,,1130.0,
N02,山北,112,附表二,公共事務管理費-差異率,非收支,86.0,,,,86.0,,86.0,
N02,山北,113,附表二,公共事務管理費-差異率,非收支,-84.0,86.0,-170.0,-1.9767441860465116,1.0,120.20815280171308,1.0,-0.7071067811865475
N02,山北,112,附表二,公共事務管理費-決算數,非收支,20538.0,,,,20538.0,,20538.0,
N02,山北,113,附表二,公共事務管理費-決算數,非收支,21756.0,20538.0,1218.0,0.05930470347648262,21147.0,861.2560594852149,21147.0,0.7071067811865475
N02,山北,110,附表二,其他收入-差異率,非收支,,,,,,,,
N02,山北,111,附表二,其他收入-差異率,非收支,,,,,,,,
N02,山北,110,附表二,其他收入-決算數,非收支,1874209.0,,,,1874209.0,,1874209.0,
N02,山北,111,附表二,其他收入-決算數,非收支,2293328.0,1874209.0,419119.0,0.22362447304436164,2083768.5,296361.8870241246,2083768.5,0.7071067811865475
N02,山北,110,附表二,利息收入-差異率,非收支,,,,,,,,
N02,山北,111,附表二,利息收入-差異率,非收支,,,,,,,,
N02,山北,110,附表二,利息收入-決算數,非收支,25283.0,,,,25283.0,,25283.0,
N02,山北,111,附表二,利息收入-決算數,非收支,37036.0,25283.0,11753.0,0.4648578095953803,31159.5,8310.625999285494,31159.5,0.7071067811865475
N02,山北,110,附表二,加班費-差異率,非收支,92.0,,,,92.0,,92.0,
N02,山北,111,附表二,加班費-差異率,非收支,98.0,92.0,6.0,0.06521739130434782,95.0,4.242640687119285,95.0,0.7071067811865476
N02,山北,112,附表二,加班費-差異率,非收支,43.0,98.0,-55.0,-0.5612244897959183,77.66666666666667,30.171730698343,77.66666666666667,-1.1489783934923736
N02,山北,113,附表二,加班費-差異率,非收支,-39.0,43.0,-82.0,-1.9069767441860466,48.5,63.32192879774483,34.0,-1.3818277753269614
N02,山北,110,附表二,加班費-決算數,非收支,306288.0,,,,306288.0,,306288.0,
N02,山北,111,附表二,加班費-決算數,非收支,333557.0,306288.0,27269.0,0.08903058559264483,319922.5,19282.094816175966,319922.5,0.7071067811865475
N02,山北,112,附表二,加班費-決算數,非收支,421905.0,333557.0,88348.0,0.2648662747296564,353916.6666666667,60437.651280748265,353916.6666666667,1.1249334130724276
N02,山北,113,附表二,加班費-決算數,非收支,459742.0,421905.0,37837.0,0.08968132636493997,380373.0,72352.54030555296,405068.0,1.096975996486312
N02,山北,110,附表二,勞、健保費-差異率,非收支,97.0,,,,97.0,,97.0,
N02,山北,111,附表二,勞、健保費-差異率,非收支,96.0,97.0,-1.0,-0.010309278350515464,96.5,0.7071067811865476,96.5,-0.7071067811865475
N02,山北,110,附表二,勞、健保費-決算數,非收支,675231.0,,,,675231.0,,675231.0,
N02,山北,111,附表二,勞、健保費-決算數,非收支,687987.0,675231.0,12756.0,0.018891312750747524,681609.0,9019.8541008156,681609.0,0.7071067811865475
N02,山北,110,附表二,勞退金提撥-差異率,非收支,97.0,,,,97.0,,97.0,
N02,山北,111,附表二,勞退金提撥-差異率,非收支,98.0,97.0,1.0,0.010309278350515464,97.5,0.7071067811865476,97.5,0.7071067811865475
N02,山北,110,附表二,勞退金提撥-決算數,非收支,324044.0,,,,324044.0,,324044.0,
N02,山北,111,附表二,勞退金提撥-決算數,非收支,335647.0,324044.0,11603.0,0.035806865734282996,329845.5,8204.55998210751,329845.5,0.7071067811865476
N02,山北,112,附表二,合 計-差異率,非收支,12.0,,,,12.0,,12.0,
N02,山北,113,附表二,合 計-差異率,非收支,-13.0,12.0,-25.0,-2.0833333333333335,-0.5,17.67766952966369,-0.5,-0.7071067811865475
N02,山北,112,附表二,合 計-決算數,非收支,11286703.0,,,,11286703.0,,11286703.0,
N02,山北,113,附表二,合 計-決算數,非收支,11228210.0,11286703.0,-58493.0,-0.0051824700268980235,11257456.5,41360.79695194472,11257456.5,-0.7071067811865476
N02,山北,112,附表二,園務特支-差異率,非收支,17.0,,,,17.0,,17.0,
N02,山北,113,附表二,園務特支-差異率,非收支,-46.0,17.0,-63.0,-3.7058823529411766,-14.5,44.54772721475249,-14.5,-0.7071067811865476
N02,山北,112,附表二,園務特支-決算數,非收支,32520.0,,,,32520.0,,32520.0,
N02,山北,113,附表二,園務特支-決算數,非收支,21010.0,32520.0,-11510.0,-0.3539360393603936,26765.0,8138.799051457162,26765.0,-0.7071067811865476
N02,山北,110,附表二,園長及教保服務人員薪資(含職務加給)-差異率,非收支,89.0,,,,89.0,,89.0,
N02,山北,110,附表二,園長及教保服務人員薪資(含職務加給)-決算數,非收支,4026084.0,,,,4026084.0,,4026084.0,
N02,山北,111,附表二,園長及教保服務人員薪資（含職務加給）-差異率,非收支,88.0,,,,88.0,,88.0,
N02,山北,111,附表二,園長及教保服務人員薪資（含職務加給）-決算數,非收支,4100131.0,,,,4100131.0,,4100131.0,
N02,山北,110,附表二,學前特教師、社工人員、護理人員薪資-差異率,非收支,100.0,,,,100.0,,100.0,
N02,山北,111,附表二,學前特教師、社工人員、護理人員薪資-差異率,非收支,101.0,100.0,1.0,0.01,100.5,0.7071067811865476,100.5,0.7071067811865475
N02,山北,110,附表二,學前特教師、社工人員、護理人員薪資-決算數,非收支,463241.0,,,,463241.0,,463241.0,
N02,山北,111,附表二,學前特教師、社工人員、護理人員薪資-決算數,非收支,471716.0,463241.0,8475.0,0.018295012747144575,467478.5,5992.72997055599,467478.5,0.7071067811865476
N02,山北,112,附表二,差旅費-差異率,非收支,,,,,,,,
N02,山北,113,附表二,差旅費-差異率,非收支,,,,,,,,
N02,山北,112,附表二,差旅費-決算數,非收支,,,,,,,,
N02,山北,113,附表二,差旅費-決算數,非收支,,,,,,,,
N02,山北,110,附表二,延後托育收入-差異率,非收支,,,,,,,,
N02,山北,111,附表二,延後托育收入-差異率,非收支,,,,,,,,
N02,山北,110,附表二,延後托育收入-決算數,非收支,333797.0,,,,333797.0,,333797.0,
N02,山北,111,附表二,延後托育收入-決算數,非收支,237300.0,333797.0,-96497.0,-0.2890888773715761,285548.5,68233.68306415828,285548.5,-0.7071067811865475
N02,山北,110,附表二,延後托育收入淨額-差異率,非收支,,,,,,,,
N02,山北,110,附表二,延後托育收入淨額-差異率,非收支,,,,,,,,
N02,山北,111,附表二,延後托育收入淨額-差異率,非收支,,,,,,,,
N02,山北,111,附表二,延後托育收入淨額-差異率,非收支,,,,,,,,
N02,山北,111,附表二,延後托育收入淨額-差異率,非收支,,,,,,,,
N02,山北,111,附表二,延後托育收入淨額-差異率,非收支,,,,,,,,
N02,山北,110,附表二,延後托育收入淨額-決算數,非收支,333797.0,,,,333797.0,,333797.0,
N02,山北,110,附表二,延後托育收入淨額-決算數,非收支,333797.0,,,,333797.0,0.0,333797.0,
N02,山北,111,附表二,延後托育收入淨額-決算數,非收支,237300.0,333797.0,-96497.0,-0.2890888773715761,301631.3333333333,55712.56892599131,301631.3333333333,-1.1547005383792512
N02,山北,111,附表二,延後托育收入淨額-決算數,非收支,237300.0,333797.0,-96497.0,-0.2890888773715761,285548.5,55712.56892599131,269465.6666666667,-0.8660254037844387
N02,山北,111,附表二,延後托育收入淨額-決算數,非收支,237300.0,333797.0,-96497.0,-0.2890888773715761,275898.8,52853.58363157601,237300.0,-0.7302967433402213
