園代碼,園名,學年度,資料表,指標,數值,資料類別
N09,安興,112,資產負債表,餘絀總額,1767061.0,非收支
N09,安興,113,資產負債表,餘絀總額,5680675.0,非收支
N09,安興,110,附表三,事務機器耗材-執行率,26.0,非收支
N09,安興,111,附表三,事務機器耗材-執行率,35.0,非收支
N09,安興,112,附表三,事務機器耗材-執行率,63.0,非收支
N09,安興,110,附表三,事務機器耗材-決算數,14354.0,非收支
N09,安興,111,附表三,事務機器耗材-決算數,19522.0,非收支
N09,安興,112,附表三,事務機器耗材-決算數,34698.0,非收支
N09,安興,111,附表三,五日未上課退費-執行率,,非收支
N09,安興,112,附表三,五日未上課退費-執行率,,非收支
N09,安興,113,附表三,五日未上課退費-執行率,,非收支
N09,安興,111,附表三,五日未上課退費-決算數,-24171.0,非收支
N09,安興,112,附表三,五日未上課退費-決算數,-40528.0,非收支
N09,安興,113,附表三,五日未上課退費-決算數,-61703.0,非收支
N09,安興,111,附表三,人事費-執行率,79.0,非收支
N09,安興,112,附表三,人事費-執行率,64.0,非收支
N09,安興,113,附表三,人事費-執行率,90.0,非收支
N09,安興,111,附表三,人事費-決算數,4104465.0,非收支
N09,安興,112,附表三,人事費-決算數,3361395.0,非收支
N09,安興,113,附表三,人事費-決算數,4817555.0,非收支
N09,安興,112,附表三,代課費及代班費-執行率,30.0,非收支
N09,安興,112,附表三,代課費及代班費-決算數,29025.0,非收支
N09,安興,111,附表三,代課費及廚工代班費-執行率,22.0,非收支
N09,安興,111,附表三,代課費及廚工代班費-決算數,15051.0,非收支
N09,安興,111,附表三,保全-執行率,24.0,非收支
N09,安興,112,附表三,保全-執行率,26.0,非收支
N09,安興,111,附表三,保全-決算數,18900.0,非收支
N09,安興,112,附表三,保全-決算數,20790.0,非收支
N09,安興,111,附表三,保險費-執行率,83.0,非收支
N09,安興,112,附表三,保險費-執行率,67.0,非收支
N09,安興,113,附表三,保險費-執行率,165.0,非收支
N09,安興,111,附表三,保險費-決算數,6650.0,非收支
N09,安興,112,附表三,保險費-決算數,5354.0,非收支
N09,安興,113,附表三,保險費-決算數,13178.0,非收支
N09,安興,112,附表三,修繕費-執行率,101.0,非收支
N09,安興,112,附表三,修繕費-決算數,60803.0,非收支
N09,安興,110,附表三,修繕購置費-執行率,74.0,非收支
N09,安興,111,附表三,修繕購置費-執行率,82.0,非收支
N09,安興,112,附表三,修繕購置費-執行率,80.0,非收支
N09,安興,110,附表三,修繕購置費-決算數,62469.0,非收支
N09,安興,111,附表三,修繕購置費-決算數,68974.0,非收支
N09,安興,112,附表三,修繕購置費-決算數,67046.0,非收支
N09,安興,111,附表三,健康檢查-執行率,22.0,非收支
N09,安興,112,附表三,健康檢查-執行率,100.0,非收支
N09,安興,113,附表三,健康檢查-執行率,20.0,非收支
N09,安興,111,附表三,健康檢查-決算數,1720.0,非收支
N09,安興,112,附表三,健康檢查-決算數,1000.0,非收支
N09,安興,113,附表三,健康檢查-決算數,1580.0,非收支
N09,安興,110,附表三,公共事務管理費-執行率,60.0,非收支
N09,安興,111,附表三,公共事務管理費-執行率,60.0,非收支
N09,安興,112,附表三,公共事務管理費-執行率,60.0,非收支
N09,安興,110,附表三,公共事務管理費-決算數,72360.0,非收支
N09,安興,111,附表三,公共事務管理費-決算數,72360.0,非收支
N09,安興,112,附表三,公共事務管理費-決算數,71860.0,非收支
N09,安興,110,附表三,其他支出-執行率,,非收支
N09,安興,111,附表三,其他支出-執行率,,非收支
N09,安興,112,附表三,其他支出-執行率,,非收支
N09,安興,110,附表三,其他支出-決算數,1392098.0,非收支
N09,安興,111,附表三,其他支出-決算數,1475690.0,非收支
N09,安興,112,附表三,其他支出-決算數,2611976.0,非收支
N09,安興,113,附表三,其他收入-其它-執行率,,非收支
N09,安興,113,附表三,其他收入-其它-決算數,6724000.0,非收支
N09,安興,111,附表三,其他收入-執行率,,非收支
N09,安興,112,附表三,其他收入-執行率,,非收支
N09,安興,113,附表三,其他收入-執行率,,非收支
N09,安興,111,附表三,其他收入-決算數,1475690.0,非收支
N09,安興,112,附表三,其他收入-決算數,2611976.0,非收支
N09,安興,113,附表三,其他收入-決算數,1983942.0,非收支
N09,安興,111,附表三,利息收入-執行率,,非收支
N09,安興,112,附表三,利息收入-執行率,,非收支
N09,安興,113,附表三,利息收入-執行率,,非收支
N09,安興,111,附表三,利息收入-決算數,41897.0,非收支
N09,安興,112,附表三,利息收入-決算數,77347.0,非收支
N09,安興,113,附表三,利息收入-決算數,120327.0,非收支
N09,安興,111,附表三,加班費-執行率,50.0,非收支
N09,安興,112,附表三,加班費-執行率,14.0,非收支
N09,安興,113,附表三,加班費-執行率,23.0,非收支
N09,安興,111,附表三,加班費-決算數,198381.0,非收支
N09,安興,112,附表三,加班費-決算數,57186.0,非收支
N09,安興,113,附表三,加班費-決算數,93188.0,非收支
N09,安興,111,附表三,勞、健保保費-執行率,81.0,非收支
N09,安興,111,附表三,勞、健保保費-決算數,385239.0,非收支
N09,安興,112,附表三,勞、健保費-執行率,74.0,非收支
N09,安興,113,附表三,勞、健保費-執行率,95.0,非收支
N09,安興,112,附表三,勞、健保費-決算數,351737.0,非收支
N09,安興,113,附表三,勞、健保費-決算數,459814.0,非收支
N09,安興,111,附表三,勞退金提撥-執行率,80.0,非收支
N09,安興,112,附表三,勞退金提撥-執行率,61.0,非收支
N09,安興,113,附表三,勞退金提撥-執行率,86.0,非收支
N09,安興,111,附表三,勞退金提撥-決算數,171781.0,非收支
N09,安興,112,附表三,勞退金提撥-決算數,132026.0,非收支
N09,安興,113,附表三,勞退金提撥-決算數,187315.0,非收支
N09,安興,110,附表三,園務特支-執行率,60.0,非收支
N09,安興,111,附表三,園務特支-執行率,44.0,非收支
N09,安興,112,附表三,園務特支-執行率,38.0,非收支
N09,安興,110,附表三,園務特支-決算數,21656.0,非收支
N09,安興,111,附表三,園務特支-決算數,16000.0,非收支
N09,安興,112,附表三,園務特支-決算數,13740.0,非收支
N09,安興,110,附表三,園舍消毒、清潔-執行率,60.0,非收支
N09,安興,111,附表三,園舍消毒、清潔-執行率,91.0,非收支
N09,安興,112,附表三,園舍消毒、清潔-執行率,98.0,非收支
N09,安興,110,附表三,園舍消毒、清潔-決算數,15000.0,非收支
N09,安興,111,附表三,園舍消毒、清潔-決算數,22800.0,非收支
N09,安興,112,附表三,園舍消毒、清潔-決算數,24450.0,非收支
N09,安興,112,附表三,園長及教保服務人員薪資(含職務加給)-執行率,69.0,非收支
N09,安興,112,附表三,園長及教保服務人員薪資(含職務加給)-決算數,1951484.0,非收支
N09,安興,111,附表三,園長及教保服務人員薪資(含職務加给)-執行率,77.0,非收支
N09,安興,111,附表三,園長及教保服務人員薪資(含職務加给)-決算數,2165622.0,非收支
N09,安興,113,附表三,園長及教保服務人員薪資（含職務加給）-執行率,90.0,非收支
N09,安興,113,附表三,園長及教保服務人員薪資（含職務加給）-決算數,2578884.0,非收支
N09,安興,110,附表三,差旅費-執行率,,非收支
N09,安興,111,附表三,差旅費-執行率,,非收支
N09,安興,112,附表三,差旅費-執行率,,非收支
N09,安興,110,附表三,差旅費-決算數,,非收支
N09,安興,111,附表三,差旅費-決算數,,非收支
N09,安興,112,附表三,差旅費-決算數,,非收支
N09,安興,110,附表三,延後托育支出-執行率,,非收支
N09,安興,111,附表三,延後托育支出-執行率,,非收支
N09,安興,110,附表三,延後托育支出-決算數,454065.0,非收支
N09,安興,111,附表三,延後托育支出-決算數,345177.0,非收支
N09,安興,111,附表三,延後托育收入-執行率,,非收支
N09,安興,111,附表三,延後托育收入-決算數,681840.0,非收支
N09,安興,111,附表三,延後托育收入淨額-執行率,,非收支
N09,安興,111,附表三,延後托育收入淨額-執行率,,非收支
N09,安興,111,附表三,延後托育收入淨額-決算數,650220.0,非收支
N09,安興,111,附表三,延後托育收入淨額-決算數,650220.0,非收支
N09,安興,111,附表三,延後托育收入退費-執行率,,非收支
N09,安興,111,附表三,延後托育收入退費-決算數,-31620.0,非收支
N09,安興,112,附表三,延長照顧服務支出-執行率,,非收支
N09,安興,112,附表三,延長照顧服務支出-決算數,291020.0,非收支
N09,安興,112,附表三,延長照顧服務收入-執行率,,非收支
N09,安興,113,附表三,延長照顧服務收入-執行率,,非收支
N09,安興,112,附表三,延長照顧服務收入-決算數,501420.0,非收支
N09,安興,113,附表三,延長照顧服務收入-決算數,228690.0,非收支
N09,安興,112,附表三,延長照顧服務收入淨額-執行率,,非收支
N09,安興,112,附表三,延長照顧服務收入淨額-執行率,,非收支
N09,安興,113,附表三,延長照顧服務收入淨額-執行率,,非收支
N09,安興,113,附表三,延長照顧服務收入淨額-執行率,,非收支
N09,安興,112,附表三,延長照顧服務收入淨額-決算數,481110.0,非收支
N09,安興,112,附表三,延長照顧服務收入淨額-決算數,481110.0,非收支
N09,安興,113,附表三,延長照顧服務收入淨額-決算數,214470.0,非收支
N09,安興,113,附表三,延長照顧服務收入淨額-決算數,214470.0,非收支
N09,安興,112,附表三,延長照顧服務收入退費-執行率,,非收支
N09,安興,113,附表三,延長照顧服務收入退費-執行率,,非收支
N09,安興,112,附表三,延長照顧服務收入退費-決算數,-20310.0,非收支
N09,安興,113,附表三,延長照顧服務收入退費-決算數,-14220.0,非收支
N09,安興,110,附表三,所得稅費用-執行率,,非收支
N09,安興,111,附表三,所得稅費用-執行率,,非收支
N09,安興,112,附表三,所得稅費用-執行率,,非收支
N09,安興,110,附表三,所得稅費用-決算數,34386.0,非收支
N09,安興,111,附表三,所得稅費用-決算數,,非收支
N09,安興,112,附表三,所得稅費用-決算數,,非收支
N09,安興,110,附表三,攝影照片-執行率,,非收支
N09,安興,111,附表三,攝影照片-執行率,100.0,非收支
N09,安興,112,附表三,攝影照片-執行率,100.0,非收支
N09,安興,110,附表三,攝影照片-決算數,,非收支
N09,安興,111,附表三,攝影照片-決算數,8000.0,非收支
N09,安興,112,附表三,攝影照片-決算數,8000.0,非收支
N09,安興,111,附表三,支出-執行率,124.0,非收支
N09,安興,112,附表三,支出-執行率,136.0,非收支
N09,安興,113,附表三,支出-執行率,138.0,非收支
N09,安興,111,附表三,支出-決算數,8883790.0,非收支
N09,安興,112,附表三,支出-決算數,9801505.0,非收支
N09,安興,113,附表三,支出-決算數,10105038.0,非收支
N09,安興,111,附表三,收入-執行率,127.0,非收支
N09,安興,112,附表三,收入-執行率,137.0,非收支
N09,安興,113,附表三,收入-執行率,219.0,非收支
N09,安興,111,附表三,收入-決算數,9125442.0,非收支
N09,安興,112,附表三,收入-決算數,9878078.0,非收支
N09,安興,113,附表三,收入-決算數,15297334.0,非收支
N09,安興,112,附表三,政府學費差額補助退費-執行率,,非收支
N09,安興,113,附表三,政府學費差額補助退費-執行率,,非收支
N09,安興,112,附表三,政府學費差額補助退費-決算數,-98761.0,非收支
N09,安興,113,附表三,政府學費差額補助退費-決算數,-8090.0,非收支
N09,安興,110,附表三,教保材料費-執行率,13.0,非收支
N09,安興,111,附表三,教保材料費-執行率,42.0,非收支
N09,安興,112,附表三,教保材料費-執行率,89.0,非收支
N09,安興,110,附表三,教保材料費-決算數,18478.0,非收支
N09,安興,111,附表三,教保材料費-決算數,60949.0,非收支
N09,安興,112,附表三,教保材料費-決算數,127721.0,非收支
N09,安興,111,附表三,教保費收入(家長繳費)-執行率,77.0,非收支
N09,安興,112,附表三,教保費收入(家長繳費)-執行率,73.0,非收支
N09,安興,111,附表三,教保費收入(家長繳費)-決算數,1105700.0,非收支
N09,安興,112,附表三,教保費收入(家長繳費)-決算數,1055520.0,非收支
N09,安興,111,附表三,教保費收入(政府學費差額補助)-執行率,102.0,非收支
N09,安興,112,附表三,教保費收入(政府學費差額補助)-執行率,101.0,非收支
N09,安興,111,附表三,教保費收入(政府學費差額補助)-決算數,5876106.0,非收支
N09,安興,112,附表三,教保費收入(政府學費差額補助)-決算數,5818118.0,非收支
N09,安興,111,附表三,教保費收入-執行率,97.0,非收支
N09,安興,112,附表三,教保費收入-執行率,96.0,非收支
N09,安興,113,附表三,教保費收入-執行率,91.0,非收支
N09,安興,111,附表三,教保費收入-決算數,6981806.0,非收支
N09,安興,112,附表三,教保費收入-決算數,6873638.0,非收支
N09,安興,113,附表三,教保費收入-決算數,6342600.0,非收支
N09,安興,111,附表三,教保費收入淨額-執行率,97.0,非收支
N09,安興,112,附表三,教保費收入淨額-執行率,93.0,非收支
N09,安興,113,附表三,教保費收入淨額-執行率,89.0,非收支
N09,安興,111,附表三,教保費收入淨額-決算數,6957635.0,非收支
N09,安興,112,附表三,教保費收入淨額-決算數,6707645.0,非收支
N09,安興,113,附表三,教保費收入淨額-決算數,6254595.0,非收支
N09,安興,111,附表三,教保費收入減項-執行率,,非收支
N09,安興,112,附表三,教保費收入減項-執行率,,非收支
N09,安興,113,附表三,教保費收入減項-執行率,,非收支
N09,安興,111,附表三,教保費收入減項-決算數,-24171.0,非收支
N09,安興,112,附表三,教保費收入減項-決算數,-165993.0,非收支
N09,安興,113,附表三,教保費收入減項-決算數,-88005.0,非收支
N09,安興,113,附表三,教保費收入（家長繳費）-執行率,61.0,非收支
N09,安興,113,附表三,教保費收入（家長繳費）-決算數,762600.0,非收支
N09,安興,113,附表三,教保費收入（政府學費差額補助）-執行率,97.0,非收支
N09,安興,113,附表三,教保費收入（政府學費差額補助）-決算數,5580000.0,非收支
N09,安興,111,附表三,文宣費(一般文宣)-執行率,30.0,非收支
N09,安興,112,附表三,文宣費(一般文宣)-執行率,85.0,非收支
N09,安興,111,附表三,文宣費(一般文宣)-決算數,3000.0,非收支
N09,安興,112,附表三,文宣費(一般文宣)-決算數,8500.0,非收支
N09,安興,111,附表三,文宣費(園刊)-執行率,44.0,非收支
N09,安興,111,附表三,文宣費(園刊)-決算數,11000.0,非收支
N09,安興,112,附表三,文宣費(期刊)-執行率,56.0,非收支
N09,安興,112,附表三,文宣費(期刊)-決算數,14087.0,非收支
N09,安興,110,附表三,文宣費（一般文宣）-執行率,,非收支
